nodenumber     x-coordinate     y-coordinate     z-coordinate velocity-magnitude       z-velocity       y-velocity       x-velocity         pressure     z-coordinate     y-coordinate     x-coordinate 
     17706  2.115396261E-01  2.989467680E-01 -1.710367650E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.727400204E+03 -1.710367650E-01  2.989467680E-01  2.115396261E-01 
     17707  2.171485275E-01  3.036378920E-01 -1.710368246E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.730425455E+03 -1.710368246E-01  3.036378920E-01  2.171485275E-01 
     17708  2.199541181E-01  3.052535653E-01 -1.710363179E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.763121516E+03 -1.710363179E-01  3.052535653E-01  2.199541181E-01 
     17709  2.231457680E-01  3.015245497E-01 -1.710361242E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.697745865E+03 -1.710361242E-01  3.015245497E-01  2.231457680E-01 
     17710  2.075264752E-01  2.916135490E-01 -1.710357666E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.728887071E+03 -1.710357666E-01  2.916135490E-01  2.075264752E-01 
     17711  1.889644563E-01  2.629033029E-01 -1.710354090E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.875619607E+03 -1.710354090E-01  2.629033029E-01  1.889644563E-01 
     17712  2.236736566E-01  3.049351275E-01 -1.710352749E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.746814501E+03 -1.710352749E-01  3.049351275E-01  2.236736566E-01 
     17713  2.069036514E-01  2.930586040E-01 -1.710347384E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.729315917E+03 -1.710347384E-01  2.930586040E-01  2.069036514E-01 
     17714  2.223640978E-01  3.016328216E-01 -1.710344106E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.700135026E+03 -1.710344106E-01  3.016328216E-01  2.223640978E-01 
     17715  1.880551428E-01  2.617377341E-01 -1.710340977E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.880777770E+03 -1.710340977E-01  2.617377341E-01  1.880551428E-01 
     17716  2.275485843E-01  3.029435873E-01 -1.710340232E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.610871454E+03 -1.710340232E-01  3.029435873E-01  2.275485843E-01 
     17717  2.252553403E-01  3.021019399E-01 -1.710335612E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.682255148E+03 -1.710335612E-01  3.021019399E-01  2.252553403E-01 
     17718  2.198903710E-01  3.007080555E-01 -1.710330099E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.736224022E+03 -1.710330099E-01  3.007080555E-01  2.198903710E-01 
     17719  2.236721516E-01  3.014664650E-01 -1.710328609E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.700183116E+03 -1.710328609E-01  3.014664650E-01  2.236721516E-01 
     17720  2.147791237E-01  3.022739887E-01 -1.710328609E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.756235581E+03 -1.710328609E-01  3.022739887E-01  2.147791237E-01 
     17721  2.247106433E-01  3.018414080E-01 -1.710321903E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.698292538E+03 -1.710321903E-01  3.018414080E-01  2.247106433E-01 
     17722  2.192902714E-01  3.051116467E-01 -1.710311025E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.753279815E+03 -1.710311025E-01  3.051116467E-01  2.192902714E-01 
     17723  2.093259096E-01  2.966090143E-01 -1.710309237E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.738591535E+03 -1.710309237E-01  2.966090143E-01  2.093259096E-01 
     17724  2.070695311E-01  2.916222215E-01 -1.710299850E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.727537732E+03 -1.710299850E-01  2.916222215E-01  2.070695311E-01 
     17725  2.068063170E-01  2.918859422E-01 -1.710300744E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.726556475E+03 -1.710300744E-01  2.918859422E-01  2.068063170E-01 
     17726  1.903014183E-01  2.696837783E-01 -1.710283756E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.794751294E+03 -1.710283756E-01  2.696837783E-01  1.903014183E-01 
     17727  1.895038784E-01  2.637487948E-01 -1.710279435E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.870127778E+03 -1.710279435E-01  2.637487948E-01  1.895038784E-01 
     17728  2.182922959E-01  2.998727560E-01 -1.710272431E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.734158903E+03 -1.710272431E-01  2.998727560E-01  2.182922959E-01 
     17729  2.125280946E-01  3.003105223E-01 -1.710255444E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.734912164E+03 -1.710255444E-01  3.003105223E-01  2.125280946E-01 
     17730  1.855387241E-01  2.603090107E-01 -1.710248291E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.877940524E+03 -1.710248291E-01  2.603090107E-01  1.855387241E-01 
     17731  2.089785188E-01  2.962006629E-01 -1.710249037E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.738646238E+03 -1.710249037E-01  2.962006629E-01  2.089785188E-01 
     17732  1.844024509E-01  2.621998787E-01 -1.710235029E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.879410424E+03 -1.710235029E-01  2.621998787E-01  1.844024509E-01 
     17733  2.107782811E-01  2.947720289E-01 -1.710228473E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.729034851E+03 -1.710228473E-01  2.947720289E-01  2.107782811E-01 
     17734  2.186096013E-01  3.046066463E-01 -1.710227430E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.746275984E+03 -1.710227430E-01  3.046066463E-01  2.186096013E-01 
     17735  2.273660749E-01  3.036720455E-01 -1.710216403E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.643922341E+03 -1.710216403E-01  3.036720455E-01  2.273660749E-01 
     17736  2.099222392E-01  2.939936221E-01 -1.710214019E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.729919431E+03 -1.710214019E-01  2.939936221E-01  2.099222392E-01 
     17737  2.142427564E-01  2.969987094E-01 -1.710206568E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.732000840E+03 -1.710206568E-01  2.969987094E-01  2.142427564E-01 
     17738  2.092057317E-01  2.930005491E-01 -1.710201949E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.733073004E+03 -1.710201949E-01  2.930005491E-01  2.092057317E-01 
     17739  1.862011850E-01  2.659499347E-01 -1.710199863E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.867290500E+03 -1.710199863E-01  2.659499347E-01  1.862011850E-01 
     17740  2.188170403E-01  3.001070917E-01 -1.710194349E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.734614177E+03 -1.710194349E-01  3.001070917E-01  2.188170403E-01 
     17741  1.851680726E-01  2.604036331E-01 -1.710185111E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.878123996E+03 -1.710185111E-01  2.604036331E-01  1.851680726E-01 
     17742  2.075551003E-01  2.941347957E-01 -1.710172296E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.729242895E+03 -1.710172296E-01  2.941347957E-01  2.075551003E-01 
     17743  2.271888703E-01  3.038438559E-01 -1.710171700E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.648280469E+03 -1.710171700E-01  3.038438559E-01  2.271888703E-01 
     17744  2.215465903E-01  3.011894226E-01 -1.710170507E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.725624451E+03 -1.710170507E-01  3.011894226E-01  2.215465903E-01 
     17745  1.849803925E-01  2.605513632E-01 -1.710166782E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.878840146E+03 -1.710166782E-01  2.605513632E-01  1.849803925E-01 
     17746  1.894584298E-01  2.691963315E-01 -1.710166782E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.808112841E+03 -1.710166782E-01  2.691963315E-01  1.894584298E-01 
     17747  2.197489142E-01  3.052539825E-01 -1.710167974E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.757871244E+03 -1.710167974E-01  3.052539825E-01  2.197489142E-01 
     17748  1.898184866E-01  2.694145739E-01 -1.710163206E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.800495812E+03 -1.710163206E-01  2.694145739E-01  1.898184866E-01 
     17749  2.131104916E-01  2.962931693E-01 -1.710157096E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.730788846E+03 -1.710157096E-01  2.962931693E-01  2.131104916E-01 
     17750  1.912793815E-01  2.690411210E-01 -1.710155010E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.787938145E+03 -1.710155010E-01  2.690411210E-01  1.912793815E-01 
     17751  2.169597000E-01  3.035446107E-01 -1.710154712E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.732762957E+03 -1.710154712E-01  3.035446107E-01  2.169597000E-01 
     17752  1.847705394E-01  2.607165575E-01 -1.710146368E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.879860648E+03 -1.710146368E-01  2.607165575E-01  1.847705394E-01 
     17753  1.879061460E-01  2.615815401E-01 -1.710144132E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.880827152E+03 -1.710144132E-01  2.615815401E-01  1.879061460E-01 
     17754  1.908946186E-01  2.697728574E-01 -1.710144132E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.791321198E+03 -1.710144132E-01  2.697728574E-01  1.908946186E-01 
     17755  2.083085924E-01  2.920626998E-01 -1.710144728E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.730817606E+03 -1.710144728E-01  2.920626998E-01  2.083085924E-01 
     17756  1.852356195E-01  2.646982372E-01 -1.710138321E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.879288884E+03 -1.710138321E-01  2.646982372E-01  1.852356195E-01 
     17757  2.223949134E-01  3.052061200E-01 -1.710121036E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.741073860E+03 -1.710121036E-01  3.052061200E-01  2.223949134E-01 
     17758  1.909103394E-01  2.681895792E-01 -1.710109264E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.788012313E+03 -1.710109264E-01  2.681895792E-01  1.909103394E-01 
     17759  2.108926177E-01  2.982170880E-01 -1.710110009E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.732422386E+03 -1.710110009E-01  2.982170880E-01  2.108926177E-01 
     17760  2.067763507E-01  2.926500738E-01 -1.710105836E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.727980227E+03 -1.710105836E-01  2.926500738E-01  2.067763507E-01 
     17761  2.100623995E-01  2.973970771E-01 -1.710103154E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.737055937E+03 -1.710103154E-01  2.973970771E-01  2.100623995E-01 
     17762  2.141583413E-01  3.019418120E-01 -1.710102409E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.756921624E+03 -1.710102409E-01  3.019418120E-01  2.141583413E-01 
     17763  1.844859421E-01  2.610549629E-01 -1.710099578E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.881198776E+03 -1.710099578E-01  2.610549629E-01  1.844859421E-01 
     17764  1.866806746E-01  2.605814338E-01 -1.710088551E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.879410902E+03 -1.710088551E-01  2.605814338E-01  1.866806746E-01 
     17765  2.067337036E-01  2.924094498E-01 -1.710080206E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.726645516E+03 -1.710080206E-01  2.924094498E-01  2.067337036E-01 
     17766  1.870820522E-01  2.670549452E-01 -1.710076183E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.852697190E+03 -1.710076183E-01  2.670549452E-01  1.870820522E-01 
     17767  2.177719772E-01  2.995913029E-01 -1.710074544E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.734045955E+03 -1.710074544E-01  2.995913029E-01  2.177719772E-01 
     17768  2.154613882E-01  3.027212620E-01 -1.710074544E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.750177888E+03 -1.710074544E-01  3.027212620E-01  2.154613882E-01 
     17769  2.072896659E-01  2.937453687E-01 -1.710065305E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.729912005E+03 -1.710065305E-01  2.937453687E-01  2.072896659E-01 
     17770  2.080265284E-01  2.949166298E-01 -1.710065603E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.731605324E+03 -1.710065603E-01  2.949166298E-01  2.080265284E-01 
     17771  2.067689896E-01  2.922925949E-01 -1.710063666E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.726494397E+03 -1.710063666E-01  2.922925949E-01  2.067689896E-01 
     17772  2.259465903E-01  3.040331006E-01 -1.710062921E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.634735578E+03 -1.710062921E-01  3.040331006E-01  2.259465903E-01 
     17773  1.878135502E-01  2.679194510E-01 -1.710056961E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.845200247E+03 -1.710056961E-01  2.679194510E-01  1.878135502E-01 
     17774  1.868283749E-01  2.666884661E-01 -1.710054576E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.854859320E+03 -1.710054576E-01  2.666884661E-01  1.868283749E-01 
     17775  2.109269649E-01  2.949120104E-01 -1.710054278E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.729302731E+03 -1.710054278E-01  2.949120104E-01  2.109269649E-01 
     17776  1.846907735E-01  2.635992169E-01 -1.710037887E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.880759006E+03 -1.710037887E-01  2.635992169E-01  1.846907735E-01 
     17777  1.880271584E-01  2.681103945E-01 -1.710038930E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.841817928E+03 -1.710038930E-01  2.681103945E-01  1.880271584E-01 
     17778  2.070427388E-01  2.918450832E-01 -1.710038483E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.727257245E+03 -1.710038483E-01  2.918450832E-01  2.070427388E-01 
     17779  2.250745595E-01  3.020155430E-01 -1.710038781E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.689259702E+03 -1.710038781E-01  3.020155430E-01  2.250745595E-01 
     17780  2.252124846E-01  3.040302098E-01 -1.710036099E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.620214345E+03 -1.710036099E-01  3.040302098E-01  2.252124846E-01 
     17781  2.137935758E-01  2.967320681E-01 -1.710028499E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.731613060E+03 -1.710028499E-01  2.967320681E-01  2.137935758E-01 
     17782  2.181925029E-01  3.043242097E-01 -1.710025221E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.740851397E+03 -1.710025221E-01  3.043242097E-01  2.181925029E-01 
     17783  2.238917500E-01  3.014717996E-01 -1.710009575E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.701523230E+03 -1.710009575E-01  3.014717996E-01  2.238917500E-01 
     17784  1.911015660E-01  2.686228752E-01 -1.710001379E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.786668370E+03 -1.710001379E-01  2.686228752E-01  1.911015660E-01 
     17785  2.240599096E-01  3.014888167E-01 -1.709985584E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.702515751E+03 -1.709985584E-01  3.014888167E-01  2.240599096E-01 
     17786  2.172444016E-01  2.992159128E-01 -1.709974408E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.733951731E+03 -1.709974408E-01  2.992159128E-01  2.172444016E-01 
     17787  2.274610549E-01  3.035275638E-01 -1.709975153E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.638730832E+03 -1.709975153E-01  3.035275638E-01  2.274610549E-01 
     17788  2.121627778E-01  2.997246683E-01 -1.709972620E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.727801230E+03 -1.709972620E-01  2.997246683E-01  2.121627778E-01 
     17789  2.210860997E-01  3.010828495E-01 -1.709970981E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.728611385E+03 -1.709970981E-01  3.010828495E-01  2.210860997E-01 
     17790  1.910281628E-01  2.697119415E-01 -1.709966660E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.790898518E+03 -1.709966660E-01  2.697119415E-01  1.910281628E-01 
     17791  2.119769603E-01  2.957167029E-01 -1.709966362E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.729928295E+03 -1.709966362E-01  2.957167029E-01  2.119769603E-01 
     17792  2.241903991E-01  3.015020490E-01 -1.709967107E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.703281931E+03 -1.709967107E-01  3.015020490E-01  2.241903991E-01 
     17793  1.896177232E-01  2.692753077E-01 -1.709958911E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.804179371E+03 -1.709958911E-01  2.692753077E-01  1.896177232E-01 
     17794  1.912645996E-01  2.693684399E-01 -1.709958315E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.788678912E+03 -1.709958315E-01  2.693684399E-01  1.912645996E-01 
     17795  2.245444208E-01  3.042611182E-01 -1.709953994E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.652794127E+03 -1.709953994E-01  3.042611182E-01  2.245444208E-01 
     17796  2.167780697E-01  3.034549356E-01 -1.709949523E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.737484999E+03 -1.709949523E-01  3.034549356E-01  2.167780697E-01 
     17797  2.168397158E-01  2.988831699E-01 -1.709944308E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.733768681E+03 -1.709944308E-01  2.988831699E-01  2.168397158E-01 
     17798  1.877526045E-01  2.614206374E-01 -1.709941328E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.880908932E+03 -1.709941328E-01  2.614206374E-01  1.877526045E-01 
     17799  2.128216177E-01  2.961632311E-01 -1.709941477E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.730365202E+03 -1.709941477E-01  2.961632311E-01  2.128216177E-01 
     17800  2.116940320E-01  2.990706265E-01 -1.709937751E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.725677738E+03 -1.709937751E-01  2.990706265E-01  2.116940320E-01 
     17801  2.145606130E-01  3.021675944E-01 -1.709930897E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.761581102E+03 -1.709930897E-01  3.021675944E-01  2.145606130E-01 
     17802  1.863095164E-01  2.660852075E-01 -1.709929556E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.865898895E+03 -1.709929556E-01  2.660852075E-01  1.863095164E-01 
     17803  2.202367038E-01  3.008962870E-01 -1.709928960E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.735910203E+03 -1.709928960E-01  3.008962870E-01  2.202367038E-01 
     17804  2.080819756E-01  2.919830978E-01 -1.709925234E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.730384817E+03 -1.709925234E-01  2.919830978E-01  2.080819756E-01 
     17805  2.110374719E-01  2.950160205E-01 -1.709924936E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.729515830E+03 -1.709924936E-01  2.950160205E-01  2.110374719E-01 
     17806  2.159839571E-01  3.030485511E-01 -1.709922999E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.750922143E+03 -1.709922999E-01  3.030485511E-01  2.159839571E-01 
     17807  2.087796181E-01  2.925308943E-01 -1.709899455E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.732310380E+03 -1.709899455E-01  2.925308943E-01  2.087796181E-01 
     17808  2.102794200E-01  2.944114506E-01 -1.709899604E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.728970577E+03 -1.709899604E-01  2.944114506E-01  2.102794200E-01 
     17809  2.084352821E-01  2.954578400E-01 -1.709899306E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.735590234E+03 -1.709899306E-01  2.954578400E-01  2.084352821E-01 
     17810  2.076983452E-01  2.917949259E-01 -1.709895730E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.729413802E+03 -1.709895730E-01  2.917949259E-01  2.076983452E-01 
     17811  1.895787418E-01  2.639133930E-01 -1.709894538E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.869444489E+03 -1.709894538E-01  2.639133930E-01  1.895787418E-01 
     17812  1.885969788E-01  2.686157227E-01 -1.709892899E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.830889284E+03 -1.709892899E-01  2.686157227E-01  1.885969788E-01 
     17813  1.903579533E-01  2.661082745E-01 -1.709889919E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.844684071E+03 -1.709889919E-01  2.661082745E-01  1.903579533E-01 
     17814  2.220982611E-01  3.015997708E-01 -1.709887385E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.710057648E+03 -1.709887385E-01  3.015997708E-01  2.220982611E-01 
     17815  2.120646089E-01  2.995724082E-01 -1.709881276E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.726638422E+03 -1.709881276E-01  2.995724082E-01  2.120646089E-01 
     17816  1.848079264E-01  2.639001608E-01 -1.709879041E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.880697652E+03 -1.709879041E-01  2.639001608E-01  1.848079264E-01 
     17817  1.853844225E-01  2.648744285E-01 -1.709877998E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.878037655E+03 -1.709877998E-01  2.648744285E-01  1.853844225E-01 
     17818  1.857114583E-01  2.602667511E-01 -1.709874719E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.877982951E+03 -1.709874719E-01  2.602667511E-01  1.857114583E-01 
     17819  2.068701833E-01  2.920888960E-01 -1.709875464E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.726609523E+03 -1.709875464E-01  2.920888960E-01  2.068701833E-01 
     17820  2.130259275E-01  3.009933829E-01 -1.709865630E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.743697825E+03 -1.709865630E-01  3.009933829E-01  2.130259275E-01 
     17821  2.118399590E-01  2.992586792E-01 -1.709863096E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.725119025E+03 -1.709863096E-01  2.992586792E-01  2.118399590E-01 
     17822  1.857058108E-01  2.652875185E-01 -1.709859669E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.874123126E+03 -1.709859669E-01  2.652875185E-01  1.857058108E-01 
     17823  2.074532658E-01  2.918027639E-01 -1.709848344E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.728734567E+03 -1.709848344E-01  2.918027639E-01  2.074532658E-01 
     17824  2.196075916E-01  3.005492985E-01 -1.709845960E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.735633698E+03 -1.709845960E-01  3.005492985E-01  2.196075916E-01 
     17825  2.225855440E-01  3.052133620E-01 -1.709836870E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.745397371E+03 -1.709836870E-01  3.052133620E-01  2.225855440E-01 
     17826  1.891696304E-01  2.690116763E-01 -1.709832996E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.818397938E+03 -1.709832996E-01  2.690116763E-01  1.891696304E-01 
     17827  2.088614553E-01  2.960005701E-01 -1.709832549E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.738558410E+03 -1.709832549E-01  2.960005701E-01  2.088614553E-01 
     17828  2.261517197E-01  3.040060997E-01 -1.709825099E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.637367207E+03 -1.709825099E-01  3.040060997E-01  2.261517197E-01 
     17829  2.122578472E-01  2.998438179E-01 -1.709818691E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.729191780E+03 -1.709818691E-01  2.998438179E-01  2.122578472E-01 
     17830  2.272487581E-01  3.037050366E-01 -1.709815264E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.648631096E+03 -1.709815264E-01  3.037050366E-01  2.272487581E-01 
     17831  2.112663239E-01  2.985618412E-01 -1.709810495E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.728876806E+03 -1.709810495E-01  2.985618412E-01  2.112663239E-01 
     17832  2.072497159E-01  2.918092906E-01 -1.709809005E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.728090369E+03 -1.709809005E-01  2.918092906E-01  2.072497159E-01 
     17833  2.273301780E-01  3.028961718E-01 -1.709804982E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.627153901E+03 -1.709804982E-01  3.028961718E-01  2.273301780E-01 
     17834  2.234723568E-01  3.050022423E-01 -1.709803343E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.752043398E+03 -1.709803343E-01  3.050022423E-01  2.234723568E-01 
     17835  2.140826285E-01  2.969194353E-01 -1.709799021E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.731889323E+03 -1.709799021E-01  2.969194353E-01  2.140826285E-01 
     17836  2.068685591E-01  2.928007245E-01 -1.709797382E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.728865523E+03 -1.709797382E-01  2.928007245E-01  2.068685591E-01 
